language1,language2,ldn
Chavacano,Odia,0.5440613026819924
Chechen,Odia,0.6157635467980296
Cherokee,Odia,0.5329153605015674
Cheyenne,Odia,0.4675324675324675
Chichewa,Odia,0.5301724137931034
Chinese,Odia,0.5603448275862069
Choctaw,Odia,0.48214285714285715
Chuvash,Odia,0.5172413793103449
Cornish,Odia,0.6551724137931034
Corsican,Odia,0.4785714285714286
Croatian,Odia,0.5603448275862069
Czech,Odia,0.5517241379310345
Danish,Odia,0.6157635467980296
Divehi,Odia,0.551948051948052
Dutch,Odia,0.6108374384236454
Dzongkha,Odia,0.6428571428571428
Emilian-Romagnol,Odia,0.6403940886699507
English,Odia,0.6108374384236454
Erzya,Odia,0.4942528735632184
Esperanto,Odia,0.6206896551724138
Estonian,Odia,0.6009852216748768
Ewe,Odia,0.5374149659863945
Faroese,Odia,0.5646551724137931
Fijian,Odia,0.4724137931034483
Finnish,Odia,0.605911330049261
Franco-Provençal,Odia,0.6149068322981366
French,Odia,0.5517241379310345
Friulian,Odia,0.6502463054187192
Gagauz,Odia,0.6090225563909775
Galician,Odia,0.6600985221674877
Georgian,Odia,0.4942528735632184
German,Odia,0.6551724137931034
Gilaki,Odia,0.5773809523809523
Gorontalo,Odia,0.5341880341880342
Gothic,Odia,0.6742857142857143
Greek,Odia,0.4942528735632184
Greenlandic,Odia,0.4774535809018568
Gujarati,Odia,0.689655172413793
Hakka,Odia,0.41379310344827586
Hausa,Odia,0.4169278996865204
Hawaiian,Odia,0.5086206896551724
Hebrew,Odia,0.6206896551724138
Herero,Odia,0.625615763546798
Hindi,Odia,0.5918367346938775
Hungarian,Odia,0.4294670846394984
Icelandic,Odia,0.496551724137931
Igbo,Odia,0.3448275862068966
Indonesian,Odia,0.6551724137931034
Ingush,Odia,0.6428571428571428
Irish,Odia,0.6847290640394088
Japanese,Odia,0.5
Javanese,Odia,0.6377551020408163
Kabardian,Odia,0.47138047138047134
Kabiye,Odia,0.49404761904761907
Kabyle,Odia,0.5440613026819924
Kalmyk,Odia,0.6650246305418719
Kannada,Odia,0.5560344827586207
Kapampangan,Odia,0.5384615384615384
Karachay-Balkar,Odia,0.5714285714285714
Karakalpak,Odia,0.6173469387755102
Kashmiri,Odia,0.3949843260188088
Kashubian,Odia,0.5808823529411765
Kazakh,Odia,0.6009852216748768
Khmer,Odia,0.4297082228116711
Kikuyu,Odia,0.6206896551724138
Kinyarwanda,Odia,0.5714285714285714
Kirghiz,Odia,0.5491071428571429
Kirundi,Odia,0.5
Komi-Permyak,Odia,0.5714285714285714
Konkani,Odia,0.6904761904761905
Korean,Odia,0.4956896551724138
Kuanyama,Odia,0.6071428571428571
Ladino,Odia,0.6798029556650246
Lak,Odia,0.6581632653061225
Lao,Odia,0.5474137931034483
Latin,Odia,0.5862068965517241
Lezgian,Odia,0.3949843260188088
Limburgish,Odia,0.6108374384236454
Lingala,Odia,0.5911330049261083
Lithuanian,Odia,0.6336206896551724
Livvi-Karelian,Odia,0.5918367346938775
Lombard,Odia,0.625615763546798
Luganda,Odia,0.5431034482758621
Luxembourgish,Odia,0.6326530612244897
Macedonian,Odia,0.6354679802955665
Maithili,Odia,0.6052631578947368
Malayalam,Odia,0.4904214559386973
Maltese,Odia,0.5095785440613027
Manx,Odia,0.6108374384236454
Maori,Odia,0.5401785714285714
Marathi,Odia,0.5833333333333334
Marshallese,Odia,0.5604395604395604
Mazandarani,Odia,0.5833333333333334
Minangkabau,Odia,0.6318681318681318
Mingrelian,Odia,0.7040816326530612
Mirandese,Odia,0.6868131868131868
Moksha,Odia,0.5
Muscogee,Odia,0.44642857142857145
Nahuatl,Odia,0.49583333333333335
Nauruan,Odia,0.358974358974359
Navajo,Odia,0.6108374384236454
Ndonga,Odia,0.6020408163265306
Neapolitan,Odia,0.5440613026819924
Newar,Odia,0.59375
Norfolk,Odia,0.4921875
Nuosu,Odia,0.625615763546798
Occitan,Odia,0.6157635467980296
Ossetian,Odia,0.6798029556650246
Pali,Odia,0.5325670498084291
Pangasinan,Odia,0.6171428571428571
Papiamentu,Odia,0.6600985221674877
Piedmontese,Odia,0.625615763546798
Polish,Odia,0.5862068965517241
Ripuarian,Odia,0.6084656084656085
Romani,Odia,0.6157635467980296
Romanian,Odia,0.6206896551724138
Romansh,Odia,0.5646551724137931
Russian,Odia,0.47962382445141066
Sakha,Odia,0.5401785714285714
Samoan,Odia,0.3887147335423197
Sango,Odia,0.51
Sanskrit,Odia,0.6360153256704981
Santali,Odia,0.5134099616858238
Scots,Odia,0.5816326530612245
Serbian,Odia,0.5517241379310345
Sesotho,Odia,0.6206896551724138
Shona,Odia,0.5960591133004925
Sicilian,Odia,0.6683673469387755
Sindhi,Odia,0.6041666666666666
Sinhalese,Odia,0.65
Slovak,Odia,0.605911330049261
Slovenian,Odia,0.4789272030651341
Somali,Odia,0.6305418719211823
Spanish,Odia,0.645320197044335
Sranan,Odia,0.4773662551440329
Sundanese,Odia,0.5879629629629629
Swati,Odia,0.48620689655172417
Swedish,Odia,0.6108374384236454
Tahitian,Odia,0.47126436781609193
Tajik,Odia,0.6305418719211823
Tamil,Odia,0.5258620689655172
Tatar,Odia,0.6108374384236454
Telugu,Odia,0.5991379310344828
Tetum,Odia,0.625
Thai,Odia,0.5019157088122606
Tigrinya,Odia,0.5210727969348659
Tongan,Odia,0.4942528735632184
Tsonga,Odia,0.6428571428571428
Tswana,Odia,0.5753968253968254
Tulu,Odia,0.42424242424242425
Tumbuka,Odia,0.5625
Turkish,Odia,0.42528735632183906
Turkmen,Odia,0.5867346938775511
Tuvan,Odia,0.5615763546798029
Udmurt,Odia,0.4586206896551724
Ukrainian,Odia,0.6009852216748768
Urdu,Odia,0.6479591836734694
Uyghur,Odia,0.32908163265306123
Venda,Odia,0.5625
Vepsian,Odia,0.5925925925925926
Vietnamese,Odia,0.541871921182266
Võro,Odia,0.576530612244898
Walloon,Odia,0.6309523809523809
Waray,Odia,0.6153846153846154
Welsh,Odia,0.5905172413793104
Wolof,Odia,0.6190476190476191
Wu,Odia,0.5474137931034483
Xhosa,Odia,0.438871473354232
Yoruba,Odia,0.4482758620689655
Zeelandic,Odia,0.6157635467980296
Zulu,Odia,0.5732758620689655
Abkhazian,Ossetian,0.5833333333333334
Acehnese,Ossetian,0.5255255255255256
Adyghe,Ossetian,0.492822966507177
Afar,Ossetian,0.5160256410256411
Afrikaans,Ossetian,0.5392857142857143
Akan,Ossetian,0.5743243243243243
Alemannic,Ossetian,0.575
Amharic,Ossetian,0.59375
Anglo-Saxon,Ossetian,0.5928571428571429
Arabic,Ossetian,0.6321428571428571
Aragonese,Ossetian,0.575
Armenian,Ossetian,0.5055555555555555
Aromanian,Ossetian,0.3941441441441441
Assamese,Ossetian,0.5598455598455598
Asturian,Ossetian,0.5416666666666666
Atikamekw,Ossetian,0.5645645645645645
Avar,Ossetian,0.4625
Bambara,Ossetian,0.6205357142857143
Banjar,Ossetian,0.5196078431372549
Bashkir,Ossetian,0.6107142857142857
Basque,Ossetian,0.58125
Bavarian,Ossetian,0.5465838509316769
Belarusian,Ossetian,0.5083333333333333
Bengali,Ossetian,0.5678571428571428
Bhojpuri,Ossetian,0.5080645161290323
Bislama,Ossetian,0.5396825396825397
Bosnian,Ossetian,0.540625
Breton,Ossetian,0.5125
Buginese,Ossetian,0.4928774928774929
Bulgarian,Ossetian,0.4861111111111111
Burmese,Ossetian,0.39166666666666666
Buryat,Ossetian,0.6130952380952381
Cantonese,Ossetian,0.31470588235294117
Catalan,Ossetian,0.5928571428571429
Cebuano,Ossetian,0.5228758169934641
Chamorro,Ossetian,0.42291666666666666
Chavacano,Ossetian,0.5194444444444444
Chechen,Ossetian,0.6071428571428571
Cherokee,Ossetian,0.45961538461538465
Cheyenne,Ossetian,0.4807692307692308
Chichewa,Ossetian,0.5540540540540541
Chinese,Ossetian,0.58125
Choctaw,Ossetian,0.5
Chuvash,Ossetian,0.5277777777777778
Cornish,Ossetian,0.5785714285714285
Corsican,Ossetian,0.43157894736842106
Croatian,Ossetian,0.5625
Czech,Ossetian,0.540625
Danish,Ossetian,0.5642857142857143
Divehi,Ossetian,0.543778801843318
Dutch,Ossetian,0.5678571428571428
Dzongkha,Ossetian,0.5892857142857143
Emilian-Romagnol,Ossetian,0.5714285714285714
English,Ossetian,0.5464285714285714
Erzya,Ossetian,0.5222222222222223
Esperanto,Ossetian,0.5928571428571429
Estonian,Ossetian,0.6178571428571429
Ewe,Ossetian,0.5666666666666667
Faroese,Ossetian,0.584375
Fijian,Ossetian,0.2654761904761905
Finnish,Ossetian,0.6321428571428571
Franco-Provençal,Ossetian,0.5497835497835498
French,Ossetian,0.503125
Friulian,Ossetian,0.5857142857142857
Gagauz,Ossetian,0.6168831168831169
Galician,Ossetian,0.5860805860805861
Georgian,Ossetian,0.47291666666666665
German,Ossetian,0.6107142857142857
Gilaki,Ossetian,0.4
Gorontalo,Ossetian,0.5620915032679739
Gothic,Ossetian,0.5520833333333334
Greek,Ossetian,0.5055555555555555
Greenlandic,Ossetian,0.47692307692307695
Gujarati,Ossetian,0.559375
Hakka,Ossetian,0.4564102564102564
Hausa,Ossetian,0.4113636363636364
Hawaiian,Ossetian,0.528125
Hebrew,Ossetian,0.6178571428571429
Herero,Ossetian,0.5928571428571429
Hindi,Ossetian,0.5421245421245421
Hungarian,Ossetian,0.38181818181818183
Icelandic,Ossetian,0.4825
Igbo,Ossetian,0.3482142857142857
Indonesian,Ossetian,0.5083333333333333
Ingush,Ossetian,0.48148148148148145
Irish,Ossetian,0.475
Japanese,Ossetian,0.565625
Javanese,Ossetian,0.6616541353383458
Kabardian,Ossetian,0.45215311004784686
Kabiye,Ossetian,0.49583333333333335
Kabyle,Ossetian,0.5166666666666666
Kalmyk,Ossetian,0.6607142857142857
Kannada,Ossetian,0.5875
Kapampangan,Ossetian,0.5698529411764706
Karachay-Balkar,Ossetian,0.5714285714285714
Karakalpak,Ossetian,0.6007326007326007
Kashmiri,Ossetian,0.41818181818181815
Kashubian,Ossetian,0.545
Kazakh,Ossetian,0.6035714285714285
Khmer,Ossetian,0.41923076923076924
Kikuyu,Ossetian,0.6
Kinyarwanda,Ossetian,0.58125
Kirghiz,Ossetian,0.5352564102564102
Kirundi,Ossetian,0.527027027027027
Komi-Permyak,Ossetian,0.5873015873015873
Konkani,Ossetian,0.5833333333333334
Korean,Ossetian,0.509375
Kuanyama,Ossetian,0.6309523809523809
Ladino,Ossetian,0.571875
Lak,Ossetian,0.5673076923076923
Lao,Ossetian,0.5125
Latin,Ossetian,0.5027777777777778
Lezgian,Ossetian,0.4022727272727273
Limburgish,Ossetian,0.5714285714285714
Lingala,Ossetian,0.5934065934065934
Lithuanian,Ossetian,0.584375
Livvi-Karelian,Ossetian,0.5480769230769231
Lombard,Ossetian,0.5607142857142857
Luganda,Ossetian,0.54375
Luxembourgish,Ossetian,0.5224358974358975
Macedonian,Ossetian,0.6071428571428571
Maithili,Ossetian,0.5721153846153846
Malayalam,Ossetian,0.5055555555555555
Maltese,Ossetian,0.5222222222222223
Manx,Ossetian,0.46944444444444444
Maori,Ossetian,0.5405405405405406
Marathi,Ossetian,0.555921052631579
Marshallese,Ossetian,0.5504201680672268
Mazandarani,Ossetian,0.5350877192982456
Minangkabau,Ossetian,0.5698529411764706
Mingrelian,Ossetian,0.6923076923076923
Mirandese,Ossetian,0.6408163265306123
Moksha,Ossetian,0.5337837837837838
Muscogee,Ossetian,0.5128205128205128
Nahuatl,Ossetian,0.5290322580645161
Nauruan,Ossetian,0.37745098039215685
Navajo,Ossetian,0.49444444444444446
Ndonga,Ossetian,0.626984126984127
Neapolitan,Ossetian,0.49166666666666664
Newar,Ossetian,0.5801282051282052
Norfolk,Ossetian,0.5511363636363636
Nuosu,Ossetian,0.5892857142857143
Occitan,Ossetian,0.48333333333333334
Odia,Ossetian,0.6798029556650246
Pali,Ossetian,0.5194444444444444
Pangasinan,Ossetian,0.6623376623376623
Papiamentu,Ossetian,0.5964285714285714
Piedmontese,Ossetian,0.5392857142857143
Polish,Ossetian,0.55
Ripuarian,Ossetian,0.5864661654135338
Romani,Ossetian,0.540625
Romanian,Ossetian,0.559375
Romansh,Ossetian,0.534375
Russian,Ossetian,0.4590909090909091
Sakha,Ossetian,0.5192307692307693
Samoan,Ossetian,0.40454545454545454
Sango,Ossetian,0.5285714285714286
Sanskrit,Ossetian,0.5722222222222222
Santali,Ossetian,0.4666666666666667
Scots,Ossetian,0.5604395604395604
Serbian,Ossetian,0.5375
Sesotho,Ossetian,0.6
Shona,Ossetian,0.631578947368421
Sicilian,Ossetian,0.6804511278195489
Sindhi,Ossetian,0.611111111111111
Sinhalese,Ossetian,0.6108374384236454
Slovak,Ossetian,0.5892857142857143
Slovenian,Ossetian,0.475
Somali,Ossetian,0.6142857142857143
Spanish,Ossetian,0.559375
Sranan,Ossetian,0.45614035087719296
Sundanese,Ossetian,0.5953947368421053
Swati,Ossetian,0.5
Swedish,Ossetian,0.5607142857142857
Tahitian,Ossetian,0.5027777777777778
Tajik,Ossetian,0.5642857142857143
Tamil,Ossetian,0.584375
Tatar,Ossetian,0.5857142857142857
Telugu,Ossetian,0.61875
Tetum,Ossetian,0.6354679802955665
Thai,Ossetian,0.49166666666666664
Tigrinya,Ossetian,0.5416666666666666
Tongan,Ossetian,0.5
Tsonga,Ossetian,0.6785714285714286
Tswana,Ossetian,0.5462962962962963
Tulu,Ossetian,0.4105571847507331
Tumbuka,Ossetian,0.59375
Turkish,Ossetian,0.41041666666666665
Turkmen,Ossetian,0.5641025641025641
Tuvan,Ossetian,0.5821428571428571
Udmurt,Ossetian,0.435
Ukrainian,Ossetian,0.6285714285714286
Urdu,Ossetian,0.5714285714285714
Uyghur,Ossetian,0.3214285714285714
Venda,Ossetian,0.5673076923076923
Vepsian,Ossetian,0.5394736842105263
Vietnamese,Ossetian,0.5642857142857143
Võro,Ossetian,0.6227106227106227
Walloon,Ossetian,0.631578947368421
Waray,Ossetian,0.6530612244897959
Welsh,Ossetian,0.515625
Wolof,Ossetian,0.5571428571428572
Wu,Ossetian,0.565625
Xhosa,Ossetian,0.45454545454545453
Yoruba,Ossetian,0.46944444444444444
Zeelandic,Ossetian,0.5678571428571428
Zulu,Ossetian,0.5875
Abkhazian,Pali,0.5156695156695157
Acehnese,Pali,0.5885885885885885
Adyghe,Pali,0.5358851674641149
Afar,Pali,0.5014245014245015
Afrikaans,Pali,0.5027777777777778
Akan,Pali,0.5585585585585585
Alemannic,Pali,0.5083333333333333
Amharic,Pali,0.5444444444444444
Anglo-Saxon,Pali,0.5277777777777778
Arabic,Pali,0.525
Aragonese,Pali,0.5472222222222222
Armenian,Pali,0.5472222222222222
Aromanian,Pali,0.3761261261261261
Assamese,Pali,0.4054054054054054
Asturian,Pali,0.5327635327635327
Atikamekw,Pali,0.5555555555555556
Avar,Pali,0.495
Bambara,Pali,0.5381944444444444
Banjar,Pali,0.4869281045751634
Bashkir,Pali,0.5277777777777778
Basque,Pali,0.55
Bavarian,Pali,0.4396135265700483
Belarusian,Pali,0.48333333333333334
Bengali,Pali,0.39444444444444443
Bhojpuri,Pali,0.3548387096774193
Bislama,Pali,0.49382716049382713
Bosnian,Pali,0.46944444444444444
Breton,Pali,0.5361111111111111
Buginese,Pali,0.49002849002849
Bulgarian,Pali,0.5055555555555555
Burmese,Pali,0.38958333333333334
Buryat,Pali,0.5601851851851852
Cantonese,Pali,0.3382352941176471
Catalan,Pali,0.5055555555555555
Cebuano,Pali,0.5032679738562091
Chamorro,Pali,0.4083333333333333
Chavacano,Pali,0.5583333333333333
Chechen,Pali,0.5361111111111111
Cherokee,Pali,0.45384615384615384
Cheyenne,Pali,0.47863247863247865
Chichewa,Pali,0.5255255255255256
Chinese,Pali,0.5722222222222222
Choctaw,Pali,0.5051282051282051
Chuvash,Pali,0.5694444444444444
Cornish,Pali,0.5611111111111111
Corsican,Pali,0.45789473684210524
Croatian,Pali,0.46944444444444444
Czech,Pali,0.5111111111111111
Danish,Pali,0.5055555555555555
Divehi,Pali,0.49193548387096775
Dutch,Pali,0.5055555555555555
Dzongkha,Pali,0.5104166666666666
Emilian-Romagnol,Pali,0.5
English,Pali,0.5055555555555555
Erzya,Pali,0.55
Esperanto,Pali,0.4888888888888889
Estonian,Pali,0.49722222222222223
Ewe,Pali,0.5222222222222223
Faroese,Pali,0.55
Fijian,Pali,0.25476190476190474
Finnish,Pali,0.5138888888888888
Franco-Provençal,Pali,0.5050505050505051
French,Pali,0.5
Friulian,Pali,0.5055555555555555
Gagauz,Pali,0.5909090909090909
Galician,Pali,0.5213675213675214
Georgian,Pali,0.47708333333333336
German,Pali,0.5111111111111111
Gilaki,Pali,0.453125
Gorontalo,Pali,0.5620915032679739
Gothic,Pali,0.5216049382716049
Greek,Pali,0.5555555555555556
Greenlandic,Pali,0.45769230769230773
Gujarati,Pali,0.45
Hakka,Pali,0.5076923076923077
Hausa,Pali,0.4340909090909091
Hawaiian,Pali,0.47777777777777775
Hebrew,Pali,0.5277777777777778
Herero,Pali,0.49722222222222223
Hindi,Pali,0.3789173789173789
Hungarian,Pali,0.4818181818181818
Icelandic,Pali,0.4975
Igbo,Pali,0.37142857142857144
Indonesian,Pali,0.5194444444444445
Ingush,Pali,0.50997150997151
Irish,Pali,0.5611111111111111
Japanese,Pali,0.5527777777777778
Javanese,Pali,0.5614035087719298
Kabardian,Pali,0.5023923444976076
Kabiye,Pali,0.5481481481481482
Kabyle,Pali,0.5722222222222222
Kalmyk,Pali,0.575
Kannada,Pali,0.5194444444444444
Kapampangan,Pali,0.5326797385620915
Karachay-Balkar,Pali,0.5345345345345345
Karakalpak,Pali,0.5612535612535613
Kashmiri,Pali,0.3977272727272727
Kashubian,Pali,0.52
Kazakh,Pali,0.5361111111111111
Khmer,Pali,0.4307692307692308
Kikuyu,Pali,0.5305555555555556
Kinyarwanda,Pali,0.5166666666666666
Kirghiz,Pali,0.5584045584045584
Kirundi,Pali,0.5345345345345345
Komi-Permyak,Pali,0.5246913580246914
Konkani,Pali,0.42592592592592593
Korean,Pali,0.5277777777777778
Kuanyama,Pali,0.5030864197530864
Ladino,Pali,0.5444444444444444
Lak,Pali,0.5242165242165242
Lao,Pali,0.5138888888888888
Latin,Pali,0.5277777777777778
Lezgian,Pali,0.45
Limburgish,Pali,0.49166666666666664
Lingala,Pali,0.5213675213675214
Lithuanian,Pali,0.5222222222222223
Livvi-Karelian,Pali,0.5356125356125356
Lombard,Pali,0.4722222222222222
Luganda,Pali,0.525
Luxembourgish,Pali,0.5185185185185185
Macedonian,Pali,0.4722222222222222
Maithili,Pali,0.452991452991453
Malayalam,Pali,0.5055555555555555
Maltese,Pali,0.5611111111111111
Manx,Pali,0.5388888888888889
Maori,Pali,0.5105105105105106
Marathi,Pali,0.4619883040935672
Marshallese,Pali,0.5228758169934641
Mazandarani,Pali,0.5263157894736842
Minangkabau,Pali,0.5032679738562091
Mingrelian,Pali,0.5584045584045584
Mirandese,Pali,0.5238095238095238
Moksha,Pali,0.5045045045045045
Muscogee,Pali,0.5153846153846153
Nahuatl,Pali,0.5290322580645161
Nauruan,Pali,0.4215686274509804
Navajo,Pali,0.5388888888888889
Ndonga,Pali,0.5216049382716049
Neapolitan,Pali,0.5138888888888888
Newar,Pali,0.5185185185185185
Norfolk,Pali,0.6477272727272727
Nuosu,Pali,0.5333333333333333
Occitan,Pali,0.5222222222222223
Odia,Pali,0.5325670498084291
Ossetian,Pali,0.5194444444444444
Pangasinan,Pali,0.5286195286195287
Papiamentu,Pali,0.5194444444444445
Piedmontese,Pali,0.475
Polish,Pali,0.5138888888888888
Ripuarian,Pali,0.5263157894736842
Romani,Pali,0.4805555555555555
Romanian,Pali,0.5083333333333333
Romansh,Pali,0.5194444444444445
Russian,Pali,0.4386363636363636
Sakha,Pali,0.5584045584045584
Samoan,Pali,0.40909090909090906
Sango,Pali,0.6071428571428571
Sanskrit,Pali,0.44166666666666665
Santali,Pali,0.5277777777777778
Scots,Pali,0.5014245014245015
Serbian,Pali,0.48055555555555557
Sesotho,Pali,0.5111111111111111
Shona,Pali,0.5087719298245614
Sicilian,Pali,0.47953216374269003
Sindhi,Pali,0.48148148148148145
Sinhalese,Pali,0.39846743295019155
Slovak,Pali,0.5166666666666666
Slovenian,Pali,0.45555555555555555
Somali,Pali,0.5444444444444444
Spanish,Pali,0.5388888888888889
Sranan,Pali,0.52046783625731
Sundanese,Pali,0.5467836257309941
Swati,Pali,0.5275
Swedish,Pali,0.4861111111111111
Tahitian,Pali,0.5083333333333333
Tajik,Pali,0.4722222222222222
Tamil,Pali,0.5361111111111111
Tatar,Pali,0.5444444444444444
Telugu,Pali,0.5388888888888889
Tetum,Pali,0.524904214559387
Thai,Pali,0.5305555555555556
Tigrinya,Pali,0.5444444444444444
Tongan,Pali,0.5083333333333333
Tsonga,Pali,0.5493827160493827
Tswana,Pali,0.5833333333333334
Tulu,Pali,0.407624633431085
Tumbuka,Pali,0.5246913580246914
Turkish,Pali,0.45
Turkmen,Pali,0.5384615384615384
Tuvan,Pali,0.5277777777777778
Udmurt,Pali,0.5025
Ukrainian,Pali,0.5111111111111111
Urdu,Pali,0.4216524216524216
Uyghur,Pali,0.3740601503759398
Venda,Pali,0.5242165242165242
Vepsian,Pali,0.5321637426900585
Vietnamese,Pali,0.5277777777777778
Võro,Pali,0.5327635327635327
Walloon,Pali,0.5087719298245614
Waray,Pali,0.4857142857142857
Welsh,Pali,0.5388888888888889
Wolof,Pali,0.5481481481481482
Wu,Pali,0.5861111111111111
Xhosa,Pali,0.47954545454545455
Yoruba,Pali,0.55
Zeelandic,Pali,0.5111111111111111
Zulu,Pali,0.5472222222222222
Abkhazian,Pangasinan,0.5568181818181818
Acehnese,Pangasinan,0.46236559139784944
Adyghe,Pangasinan,0.5255681818181818
Afar,Pangasinan,0.5681818181818182
Afrikaans,Pangasinan,0.6147186147186147
Akan,Pangasinan,0.5685483870967742
Alemannic,Pangasinan,0.6363636363636364
Amharic,Pangasinan,0.6022727272727273
Anglo-Saxon,Pangasinan,0.6277056277056277
Arabic,Pangasinan,0.6277056277056277
Aragonese,Pangasinan,0.5946969696969697
Armenian,Pangasinan,0.5151515151515151
Aromanian,Pangasinan,0.4
Assamese,Pangasinan,0.6082949308755761
Asturian,Pangasinan,0.60546875
Atikamekw,Pangasinan,0.5407407407407407
Avar,Pangasinan,0.6883116883116883
Bambara,Pangasinan,0.6031746031746031
Banjar,Pangasinan,0.4006734006734007
Bashkir,Pangasinan,0.6320346320346321
Basque,Pangasinan,0.645021645021645
Bavarian,Pangasinan,0.6031746031746031
Belarusian,Pangasinan,0.5252525252525252
Bengali,Pangasinan,0.6320346320346321
Bhojpuri,Pangasinan,0.5648148148148148
Bislama,Pangasinan,0.5806451612903225
Bosnian,Pangasinan,0.5265151515151515
Breton,Pangasinan,0.5606060606060606
Buginese,Pangasinan,0.36026936026936024
Bulgarian,Pangasinan,0.5643939393939394
Burmese,Pangasinan,0.3939393939393939
Buryat,Pangasinan,0.6691729323308271
Cantonese,Pangasinan,0.5488215488215488
Catalan,Pangasinan,0.658008658008658
Cebuano,Pangasinan,0.33670033670033667
Chamorro,Pangasinan,0.48484848484848486
Chavacano,Pangasinan,0.5353535353535354
Chechen,Pangasinan,0.670995670995671
Cherokee,Pangasinan,0.5206611570247934
Cheyenne,Pangasinan,0.4557291666666667
Chichewa,Pangasinan,0.55
Chinese,Pangasinan,0.6136363636363636
Choctaw,Pangasinan,0.62109375
Chuvash,Pangasinan,0.5454545454545454
Cornish,Pangasinan,0.6320346320346321
Corsican,Pangasinan,0.6696428571428571
Croatian,Pangasinan,0.5416666666666666
Czech,Pangasinan,0.5454545454545454
Danish,Pangasinan,0.6190476190476191
Divehi,Pangasinan,0.5659340659340659
Dutch,Pangasinan,0.6147186147186147
Dzongkha,Pangasinan,0.6683673469387755
Emilian-Romagnol,Pangasinan,0.6190476190476191
English,Pangasinan,0.6363636363636364
Erzya,Pangasinan,0.571969696969697
Esperanto,Pangasinan,0.6363636363636364
Estonian,Pangasinan,0.6320346320346321
Ewe,Pangasinan,0.6153846153846154
Faroese,Pangasinan,0.6098484848484849
Fijian,Pangasinan,0.39118457300275483
Finnish,Pangasinan,0.6406926406926406
Franco-Provençal,Pangasinan,0.656084656084656
French,Pangasinan,0.5643939393939394
Friulian,Pangasinan,0.6406926406926406
Gagauz,Pangasinan,0.7142857142857143
Galician,Pangasinan,0.6473214285714286
Georgian,Pangasinan,0.4772727272727273
German,Pangasinan,0.6147186147186147
Gilaki,Pangasinan,0.45714285714285713
Gorontalo,Pangasinan,0.468013468013468
Gothic,Pangasinan,0.603448275862069
Greek,Pangasinan,0.48484848484848486
Greenlandic,Pangasinan,0.46620046620046623
Gujarati,Pangasinan,0.5757575757575758
Hakka,Pangasinan,0.45454545454545453
Hausa,Pangasinan,0.418732782369146
Hawaiian,Pangasinan,0.48484848484848486
Hebrew,Pangasinan,0.6320346320346321
Herero,Pangasinan,0.6406926406926406
Hindi,Pangasinan,0.5844155844155844
Hungarian,Pangasinan,0.5353535353535354
Icelandic,Pangasinan,0.48484848484848486
Igbo,Pangasinan,0.33766233766233766
Indonesian,Pangasinan,0.5064935064935064
Ingush,Pangasinan,0.531986531986532
Irish,Pangasinan,0.6623376623376623
Japanese,Pangasinan,0.6103896103896104
Javanese,Pangasinan,0.5178571428571428
Kabardian,Pangasinan,0.5
Kabiye,Pangasinan,0.5416666666666666
Kabyle,Pangasinan,0.6883116883116883
Kalmyk,Pangasinan,0.7012987012987013
Kannada,Pangasinan,0.5643939393939394
Kapampangan,Pangasinan,0.3484848484848485
Karachay-Balkar,Pangasinan,0.6071428571428571
Karakalpak,Pangasinan,0.6339285714285714
Kashmiri,Pangasinan,0.41597796143250687
Kashubian,Pangasinan,0.631578947368421
Kazakh,Pangasinan,0.6190476190476191
Khmer,Pangasinan,0.5272727272727272
Kikuyu,Pangasinan,0.6493506493506493
Kinyarwanda,Pangasinan,0.553030303030303
Kirghiz,Pangasinan,0.5546875
Kirundi,Pangasinan,0.5083333333333333
Komi-Permyak,Pangasinan,0.6221198156682027
Konkani,Pangasinan,0.5974025974025974
Korean,Pangasinan,0.5681818181818182
Kuanyama,Pangasinan,0.6108374384236454
Ladino,Pangasinan,0.6174242424242424
Lak,Pangasinan,0.5757575757575758
Lao,Pangasinan,0.5887445887445887
Latin,Pangasinan,0.569023569023569
Lezgian,Pangasinan,0.4297520661157025
Limburgish,Pangasinan,0.6363636363636364
Lingala,Pangasinan,0.5848214285714286
Lithuanian,Pangasinan,0.5984848484848485
Livvi-Karelian,Pangasinan,0.6428571428571428
Lombard,Pangasinan,0.6190476190476191
Luganda,Pangasinan,0.571969696969697
Luxembourgish,Pangasinan,0.5859375
Macedonian,Pangasinan,0.6320346320346321
Maithili,Pangasinan,0.5833333333333334
Malayalam,Pangasinan,0.4949494949494949
Maltese,Pangasinan,0.5871212121212122
Manx,Pangasinan,0.48484848484848486
Maori,Pangasinan,0.5075757575757576
Marathi,Pangasinan,0.5846774193548387
Marshallese,Pangasinan,0.5541125541125541
Mazandarani,Pangasinan,0.6554621848739496
Minangkabau,Pangasinan,0.4772727272727273
Mingrelian,Pangasinan,0.7099567099567099
Mirandese,Pangasinan,0.6699507389162561
Moksha,Pangasinan,0.6095238095238095
Muscogee,Pangasinan,0.5069444444444444
Nahuatl,Pangasinan,0.52
Nauruan,Pangasinan,0.39646464646464646
Navajo,Pangasinan,0.6277056277056277
Ndonga,Pangasinan,0.6157635467980296
Neapolitan,Pangasinan,0.5387205387205387
Newar,Pangasinan,0.6839826839826839
Norfolk,Pangasinan,0.7129629629629629
Nuosu,Pangasinan,0.6623376623376623
Occitan,Pangasinan,0.48148148148148145
